[2025-04-05_00:54:29] Total Functions: 774, Hited Functions: 247 [ 31.912145% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:03:02] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:04:03] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:05:04] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:06:05] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:10:23] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:11:24] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:12:25] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:13:26] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:14:27] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:15:28] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:16:29] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:17:30] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:18:31] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:19:32] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:20:33] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:21:34] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:22:35] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:23:36] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:24:37] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:25:38] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:26:39] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:27:40] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:28:41] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:29:42] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:30:43] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:31:44] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:32:45] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:33:46] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:34:47] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:35:48] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:36:49] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:37:50] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:38:51] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:39:52] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:40:53] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:41:54] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:42:55] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:43:56] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:44:57] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:45:58] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:46:59] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:48:00] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:49:01] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:50:02] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:54:25] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
